ROWNUM, X, Y, FEEDER
﻿505,236411.81099999999,2688285.0449999999,GL31
﻿506,239097.72099999999,2687846.5440000002,GL31
﻿507,234918.99100000001,2688292.889,GL31
﻿508,235174.24299999999,2689119.2999999998,GL31
﻿509,234029.27100000001,2687987.3229999999,GL31
﻿510,233214.95800000001,2688132.699,GL31
﻿511,234514.728,2687543.5490000001,GL31
﻿512,232211.79699999999,2688018.5869999998,GL31
﻿513,233661.704,2687409.8390000002,GL31
﻿514,235036.19399999999,2688073.4870000002,GL31
﻿515,235581.897,2688961.9890000001,GL31
﻿516,233442.97200000001,2688506.585,GL31
﻿517,233136.34099999999,2688038.9190000002,GL31
﻿518,233833.85200000001,2688133.9550000001,GL31
﻿519,233816.38800000001,2687761.355,GL31
﻿520,236772.39300000001,2688230.7119999998,GL31
﻿521,233738.44,2688269.4700000002,GL31
﻿522,232778.51000000001,2687981.4500000002,GL31
﻿523,235393.872,2688227.0189999999,GL31
﻿524,238235.476,2688202.0819999999,GL31
﻿525,235087.155,2687713.102,GL31
﻿526,238072.63099999999,2688035.1439999999,GL31
﻿527,234082.41200000001,2688737.1600000001,GL31
﻿528,233042.728,2687474.9139999999,GL31
﻿529,234094.016,2687286.2039999999,GL31
﻿530,232161.22500000001,2688081.0329999998,GL31
﻿531,237012.674,2688620.0580000002,GL31
﻿532,235091.55300000001,2688455.0490000001,GL31
﻿533,235536.97,2688755.0079999999,GL31
﻿534,233485.68100000001,2687689.301,GL31
﻿535,235698.10399999999,2688891.5920000002,GL31
﻿536,232171.728,2688744.2689999999,GL31
﻿537,238790.23300000001,2688598.327,GL31
﻿538,232147.36900000001,2688210.716,GL31
﻿539,236036.22,2688259.5929999999,GL31
﻿540,235408.80600000001,2687808.2560000001,GL31
﻿541,234183.33300000001,2687589.0690000001,GL31
﻿542,235511.77499999999,2687752.9350000001,GL31
﻿543,235680.83600000001,2689042.2480000001,GL31
﻿544,232209.32199999999,2688369.2289999998,GL31
﻿545,236824.65900000001,2688981.9360000002,GL31
﻿546,237046.26699999999,2688260.4849999999,GL31
﻿547,232624.24600000001,2687475.8829999999,GL31
﻿548,233357.826,2688054.4840000002,GL31
﻿549,232416.25599999999,2688679.645,GL31
﻿550,234394.304,2687288.0809999998,GL31
﻿551,233356.84899999999,2687501.8050000002,GL31
﻿552,235495.08100000001,2688058.3459999999,GL31
﻿553,234601.796,2688183.4279999998,GL31
﻿554,236429.111,2688577.1570000001,GL31
﻿555,232485.557,2688404.1680000001,GL31
﻿556,232360.78599999999,2688114.3640000001,GL31
﻿557,234327.48300000001,2688618.227,GL31
﻿558,235113.10999999999,2687847.0720000002,GL31
﻿559,239158.06099999999,2687839.6860000002,GL31
﻿560,233023.54300000001,2687883.1069999998,GL31
﻿561,239246.981,2688206.5109999999,GL31
﻿562,238705.712,2688278.1189999999,GL31
﻿563,232471.30900000001,2688518.4500000002,GL31
﻿564,233422.41800000001,2688208.6359999999,GL31
﻿565,235373.68799999999,2688758.2119999998,GL31
﻿566,237791.5,2688110.1159999999,GL31
﻿567,234199.21799999999,2687818.3390000002,GL31
﻿568,232410.57000000001,2688859.3459999999,GL31
﻿569,232277.223,2687723.1170000001,GL31
﻿570,235869.09299999999,2688403.98,GL31
﻿571,236045.83799999999,2688016.8470000001,GL31
﻿572,235622.44699999999,2688148.6460000002,GL31
﻿573,235039.21100000001,2688783.1800000002,GL31
﻿574,238069.38200000001,2688200.1209999998,GL31
﻿575,236456.56400000001,2688497.2050000001,GL31
﻿576,235985.04500000001,2688800,GL31
﻿577,236008.35800000001,2688931.1860000002,GL31
﻿578,231842.5,2688418.0070000002,GL31
﻿579,238936.478,2688240.7919999999,GL31
﻿580,234404.31200000001,2688096.3309999998,GL31
﻿581,235243.701,2688243.514,GL31
﻿582,234554.20199999999,2687447.7659999998,GL31
﻿583,236357.79399999999,2688312.1860000002,GL31
﻿584,233611.43400000001,2687506.3700000001,GL31
﻿585,234423.47500000001,2687885.0449999999,GL31
﻿586,239602.48699999999,2688085.3459999999,GL31
